X1,lon,lat,dist.next,year_arr,year_dep,spring.med,spring.mean,spring.tot,real.arr,arr,real.dep,dep,dur,FstQu.lon,FstQu.lat,TrdQu.lon,TrdQu.lat,jul.last.wint,jul.last.stop,jul.arr.last.stop,tag,,species,deploy_loc,month,south,north,breed_label,tag_deployed,tag_length,tag_label,is.start,is.end,first.south,last.south,first.north,last.north,,,winter,winter.longstops,pop.summer,pop.winter,first.winter,last.winter,first.winter.longstops,last.winter.longstops,winter.discretion,,
12,-163.48,67.11,0,2011,2011,1079.476095,1211.143583,6055.717916,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4247,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,724.8365813,,,,,,,,,,,,
21,-163.48,67.11,709.0870793,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4248,,paci,cakr,6,TRUE,FALSE,breed,breed,lessyear,,,,,,,,0,,,,,,,,,,,,
4,-164.5454545,60.75,2446.408586,2010,2010,,,,2010-07-26 10:23,2010-07-26 10:23,2010-10-10 16:48,2010-10-10 16:48,76,-164.5454545,60.3,-164.8081841,61.2,,,,paci_4248,,paci,cakr,7,TRUE,FALSE,NA,breed,lessyear,,,,,,,,709.0870793,,,,,,,,,,,,
5,-126,53.1,2468.721438,2010,2010,,,,2010-10-13 2:07,2010-10-13 2:07,2010-10-25 1:48,2010-10-25 1:48,12,-125.8105263,51.3,-126,53.1,,,,paci_4248,,paci,cakr,10,TRUE,FALSE,NA,breed,lessyear,,,,,,,,2446.408586,,,,,,,,,,,,
6,-116.6421208,31.95,4947.940245,2010,2010,,,,2010-10-27 1:24,2010-10-27 1:24,2010-11-29 1:10,2010-11-29 1:10,33,-115.3082707,31.05,-116.6421208,31.95,,,,paci_4248,,paci,cakr,10,TRUE,TRUE,NA,breed,lessyear,,,,,,,,2468.721438,,T,,,,T,,,,T,ONE DAY AWAY FROM MAKING IT TO DEC; TAG DIES DURING WINTER,
161,-163.48,67.11,757.2760078,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4251,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,4947.940245,,,,,,,,,,,,
5,-163.6363636,60.3,4632.84392,2010,2010,,,,2010-07-09 9:39,2010-07-09 9:39,2010-10-01 16:13,2010-10-01 16:13,84,-163.6363636,60.3,-163.6363636,60.3,,,,paci_4251,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,757.2760078,,,,,,,,,,,,
6,-109.057187,36.45,661.6674923,2010,2010,,,,2010-10-06 13:01,2010-10-06 13:01,2010-10-08 12:51,2010-10-08 12:51,2,-109.057187,36,-109.6153846,38.7,,,,paci_4251,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,4632.84392,,,,,,,,,,,,
7,-110.3649635,30.6,539.7002865,2010,2010,,,,2010-10-11 1:23,2010-10-11 1:23,2010-11-07 13:08,2010-11-07 13:08,27,-110.2890173,30.15,-110.3649635,31.05,,,,paci_4251,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,661.6674923,,,,,,,,,,,,
11,-109.104295,25.875,2392.692394,2010,2011,,,,2010-11-08 0:56,2010-11-08 0:56,2011-05-07 2:20,2011-05-07 2:20,180,-108.7208903,24.525,-109.4448511,27.50625,127,,,paci_4251,,paci,cakr,11,TRUE,TRUE,NA,breed,year,,,,,,,,539.7002865,,T,,,,T,T,,,,,
12,-124.0282686,43.65,1435.51288,2011,2011,,,,2011-05-11 3:31,2011-05-11 3:31,2011-05-16 12:35,2011-05-16 12:35,5,-123.2085561,43.65,-124.1166381,45,,,,paci_4251,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,2392.692394,,,,,,,,,,,,
13,-132.5106383,55.35,1223.670472,2011,2011,,,,2011-05-18 5:08,2011-05-18 5:08,2011-05-20 12:17,2011-05-20 12:17,2,-131.3406593,54.45,-136.8523002,59.4,,,,paci_4251,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,1435.51288,,,,,,,,,,,,
14,-148.7861272,62.55,856.80314,2011,2011,,,,2011-05-22 12:18,2011-05-22 12:18,2011-05-26 9:58,2011-05-26 9:58,4,-143.8016529,61.2,-153.7190083,63,,146,,paci_4251,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,1223.670472,,,,,,,,,,,,
15,-163.48,67.11,8.596721978,2011,2011,1329.591676,1477.169722,5908.678887,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4251,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,856.80314,,,,,,,,,,,,
21,-163.6630769,67.08,706.0564826,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-07-21 12:33,2010-07-21 12:33,50,-163.6630769,66.63,-163.6630769,67.08,,,,paci_4252,,paci,cakr,6,TRUE,FALSE,breed,breed,lessyear,,,,,,,,8.596721978,,,,,,,,,,,,
3,-164.8081841,60.75,259.8633436,2010,2010,,,,2010-07-22 9:07,2010-07-22 9:07,2010-09-23 5:21,2010-09-23 5:21,63,-164.5454545,60.3,-164.8081841,60.75,,,,paci_4252,,paci,cakr,7,TRUE,FALSE,NA,breed,lessyear,,,,,,,,706.0564826,,,,,,,,,,,,
4,-160.982801,59.4,4498.141351,2010,2010,,,,2010-09-23 16:23,2010-09-23 16:23,2010-10-24 4:00,2010-10-24 4:00,30,-160.982801,59.4,-160.982801,59.4,,,,paci_4252,,paci,cakr,9,TRUE,FALSE,NA,breed,lessyear,,,,,,,,259.8633436,,,,,,,,,,,,
6,-115.2,32.4,425.4540276,2010,2011,,,,2010-10-31 1:16,2010-10-31 1:16,2011-01-17 14:12,2011-01-17 14:12,79,-115.2,32.4,-115.2,32.4,,,,paci_4252,,paci,cakr,10,TRUE,FALSE,NA,breed,lessyear,,,,,,,,4498.141351,,T,,,,T,,,,,,
9,-115.3112353,28.575,5343.109527,2011,2011,,,,2011-01-18 1:37,2011-01-18 1:37,2011-03-27 13:14,2011-03-27 13:14,68,-114.8179528,27.9,-115.472568,30.4875,,,,paci_4252,,paci,cakr,1,TRUE,TRUE,NA,breed,lessyear,,,,,,,,425.4540276,,T,,,,,,,,,TAG DIES DURING WINTER,
1311,-163.48,67.11,276.6043827,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4254,,paci,cakr,6,TRUE,FALSE,breed,breed,lessyear,,,,,,,,5343.109527,,,,,,,,,,,,
3,-165.7478006,64.8,500.3923025,2010,2010,,,,2010-08-15 7:34,2010-08-15 7:34,2010-09-04 15:39,2010-09-04 15:39,20,-165.433526,64.8,-166.8035191,65.7,,,,paci_4254,,paci,cakr,8,TRUE,FALSE,NA,breed,lessyear,,,,,,,,276.6043827,,,,,,,,,,,,
4,-165.6716418,60.3,330.380188,2010,2010,,,,2010-09-05 6:22,2010-09-05 6:22,2010-09-28 4:53,2010-09-28 4:53,23,-164.8081841,59.85,-166.5671642,60.75,,,,paci_4254,,paci,cakr,9,TRUE,FALSE,NA,breed,lessyear,,,,,,,,500.3923025,,,,,,,,,,,,
5,-160.4347826,58.95,2366.371447,2010,2010,,,,2010-09-28 16:20,2010-09-28 16:20,2010-10-10 1:52,2010-10-10 1:52,11,-159.4134897,56.25,-160.6153846,60.75,,,,paci_4254,,paci,cakr,9,TRUE,FALSE,NA,breed,lessyear,,,,,,,,330.380188,,,,,,,,,,,,
6,-124.1632653,52.2,1712.192864,2010,2010,,,,2010-10-12 14:18,2010-10-12 14:18,2010-10-17 13:32,2010-10-17 13:32,5,-123.6521739,48.15,-124.7524752,55.35,,,,paci_4254,,paci,cakr,10,TRUE,FALSE,NA,breed,lessyear,,,,,,,,2366.371447,,,,,,,,,,,,
7,-114.8076923,38.25,1042.046256,2010,2010,,,,2010-10-23 1:15,2010-10-23 1:15,2010-11-03 13:36,2010-11-03 13:36,12,-114.6496815,34.65,-114.9677419,38.7,,,,paci_4254,,paci,cakr,10,TRUE,FALSE,NA,breed,lessyear,,,,,,,,1712.192864,,,,,,,,,,,,
11,-113.850039,28.9125,5364.663329,2010,2011,,,,2010-11-04 1:07,2010-11-04 1:07,2011-04-09 2:17,2011-04-09 2:17,156,-113.7560231,28.6875,-114.0375509,30.0375,,,,paci_4254,,paci,cakr,11,FALSE,TRUE,NA,breed,lessyear,,,,,,,,1042.046256,,T,,,,T,,,,,TAG DIES DURING WINTER,
1411,-163.48,67.11,914.0900513,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4256,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,5364.663329,,,,,,,,,,,,
121,-161.2590799,58.95,350.8585428,2010,2010,,,,2010-07-04 9:57,2010-07-04 9:57,2010-07-06 13:00,2010-07-06 13:00,2,-159.4029851,58.5,-162.0895522,59.85,,,,paci_4256,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
2,-161.6,55.8,2521.767388,2010,2010,,,,2010-07-09 12:24,2010-07-09 12:24,2010-10-06 4:41,2010-10-06 4:41,89,-161.4065934,54.9,-162.4,55.8,,,,paci_4256,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
3,-123.3191489,51.75,2537.254344,2010,2010,,,,2010-10-09 1:55,2010-10-09 1:55,2010-10-15 14:01,2010-10-15 14:01,7,-122.5531915,49.5,-124.1632653,55.35,,,,paci_4256,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
8,-114.4618819,29.896875,1595.792685,2010,2011,,,,2010-10-16 1:31,2010-10-16 1:31,2011-04-28 12:32,2011-04-28 12:32,194,-114.366818,29.75625,-114.5053885,30.571875,119,,,paci_4256,,paci,cakr,10,TRUE,TRUE,NA,breed,year,,,,,,,,na,,T,,,,T,T,,,,DOESN'T HAVE DISTANCES BECAUSE EQUATION GOT DELETED,
9,-123.4459459,42.3,2393.868134,2011,2011,,,,2011-05-01 12:48,2011-05-01 12:48,2011-05-11 5:37,2011-05-11 5:37,10,-123.4459459,42.3,-123.4459459,42.3,,,,paci_4256,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
10,-141.7902813,60.75,1239.759941,2011,2011,,,,2011-05-13 6:46,2011-05-13 6:46,2011-05-16 7:21,2011-05-16 7:21,3,-141.7902813,60.75,-142.4390244,60.75,,,,paci_4256,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
11,-164.5454545,60.3,759.0255597,2011,2011,,,,2011-05-16 13:25,2011-05-16 13:25,2011-05-21 9:29,2011-05-21 9:29,5,-162.0460358,60.3,-165.6716418,60.75,,141,,paci_4256,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,na,,,,,,,,,,,,
19,-163.48,67.11,0,2011,2011,1417.776313,1497.11158,5988.44632,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4256,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,657.2051911,,,,,,,,,,,,
141,-163.48,67.11,863.0543638,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4257,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,0,,,,,,,,,,,,
4,-161.4742872,59.4,337.2563899,2010,2010,,,,2010-08-04 13:17,2010-08-04 13:17,2010-10-03 4:29,2010-10-03 4:29,60,-161.3390655,58.1625,-161.814975,59.85,,,,paci_4257,,paci,cakr,8,TRUE,FALSE,NA,breed,year,,,,,,,,863.0543638,,,,,,,,,,,,
5,-157.6036866,57.15,2265.419827,2010,2010,,,,2010-10-03 16:18,2010-10-03 16:18,2010-10-10 16:28,2010-10-10 16:28,7,-157.6036866,57.15,-159.5157385,57.15,,,,paci_4257,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,337.2563899,,,,,,,,,,,,
6,-122.25,53.1,702.3948085,2010,2010,,,,2010-10-14 2:02,2010-10-14 2:02,2010-10-20 1:45,2010-10-20 1:45,6,-122.25,53.1,-122.25,53.1,,,,paci_4257,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,2265.419827,,,,,,,,,,,,
7,-121.5328467,46.8,429.0816124,2010,2010,,,,2010-10-20 14:10,2010-10-20 14:10,2010-10-25 14:33,2010-10-25 14:33,5,-121.5328467,46.8,-123.5036496,46.8,,,,paci_4257,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,702.3948085,,,,,,,,,,,,
8,-123.4991424,43.2,1880.891434,2010,2010,,,,2010-10-26 1:31,2010-10-26 1:31,2010-11-02 1:44,2010-11-02 1:44,7,-123.4991424,43.2,-123.4991424,43.2,,,,paci_4257,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,429.0816124,,,,,,,,,,,,
9,-113.4388489,28.35,319.2205385,2010,2011,,,,2010-11-03 13:16,2010-11-03 13:16,2011-04-11 2:18,2011-04-11 2:18,159,-113.0410184,27.9,-113.5502122,29.25,,,,paci_4257,,paci,cakr,11,TRUE,FALSE,NA,breed,year,,,,,,,,1880.891434,,T,,,,T,,,,,,
11,-112.3438342,25.65,2339.896568,2011,2011,,,,2011-04-11 12:46,2011-04-11 12:46,2011-05-02 2:31,2011-05-02 2:31,21,-112.0612813,24.975,-112.3914216,26.1,122,,,paci_4257,,paci,cakr,4,TRUE,TRUE,NA,breed,year,,,,,,,,319.2205385,,T,,,,,T,,,,,
12,-123.7894737,44.55,3416.988281,2011,2011,,,,2011-05-03 12:36,2011-05-03 12:36,2011-05-23 6:29,2011-05-23 6:29,20,-123.3774834,40.5,-124.0933573,45.9,,143,,paci_4257,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,2339.896568,,,,,,,,,,,,
13,-163.48,67.11,0,2011,2011,2878.442425,2878.442425,5756.884849,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4257,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,3416.988281,,,,,,,,,,,,
21,-163.48,67.11,658.2319441,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4264,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,0,,,,,,,,,,,,
5,-162.7012987,61.2,3421.590051,2010,2010,,,,2010-07-08 10:33,2010-07-08 10:33,2010-10-18 4:11,2010-10-18 4:11,102,-162.7012987,61.2,-164.6920821,64.8,,,,paci_4264,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,658.2319441,,,,,,,,,,,"NOT CALLING LONG STOP DUE TO PROXIMITY TO BREEDING, DISTANCE FROM WINTER",
6,-122.6174497,41.85,777.5682495,2010,2011,,,,2010-10-21 1:57,2010-10-21 1:57,2011-04-15 3:39,2011-04-15 3:39,176,-122.6174497,41.85,-123.5036496,42.3,105,,,paci_4264,,paci,cakr,10,TRUE,TRUE,NA,breed,year,,,,,,,,3421.590051,,T,,,,T,T,,,,,
7,-125.2173913,48.6,2027.164143,2011,2011,,,,2011-04-16 3:29,2011-04-16 3:29,2011-05-04 6:17,2011-05-04 6:17,18,-124.7191011,48.15,-125.2173913,48.6,,,,paci_4264,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,777.5682495,,,,,,,,,,,,
8,-149.1560102,60.75,990.572328,2011,2011,,,,2011-05-05 13:41,2011-05-05 13:41,2011-05-09 8:05,2011-05-09 8:05,4,-149.1560102,60.75,-149.197861,62.1,,129,,paci_4264,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,2027.164143,,,,,,,,,,,,
9,-163.48,67.11,0,2011,2011,990.572328,1265.101573,3795.30472,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4264,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,990.572328,,,,,,,,,,,,
21,-163.48,67.11,422.639532,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4265,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,0,,,,,,,,,,,,
4,-157.1098266,64.35,2221.640531,2010,2010,,,,2010-07-08 10:26,2010-07-08 10:26,2010-10-02 16:28,2010-10-02 16:28,86,-152.849162,63.45,-157.1098266,64.35,,,,paci_4265,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,422.639532,,,,,,,,,,,,
5,-124.5,53.1,2304.808093,2010,2010,,,,2010-10-08 2:23,2010-10-08 2:23,2010-10-15 14:12,2010-10-15 14:12,7,-124.5,53.1,-124.8510638,54,,,,paci_4265,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,2221.640531,,,,,,,,,,,,
6,-114.0764331,33.75,750.5724008,2010,2011,,,,2010-10-18 1:21,2010-10-18 1:21,2011-03-11 2:01,2011-03-11 2:01,144,-113.8064516,29.25,-114.3206107,38.25,,,,paci_4265,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,2304.808093,,T,,,,T,,,,,,
9,-114.1093969,27,1498.447807,2011,2011,,,,2011-03-12 1:59,2011-03-12 1:59,2011-04-27 2:25,2011-04-27 2:25,46,-114.1093969,27,-114.5685997,27.45,117,,,paci_4265,,paci,cakr,3,TRUE,TRUE,NA,breed,year,,,,,,,,750.5724008,,T,,,,,T,,,,,
10,-122.1019108,38.7,2628.407278,2011,2011,,,,2011-04-28 12:40,2011-04-28 12:40,2011-05-10 12:47,2011-05-10 12:47,12,-122.0625,37.8,-122.3076923,38.7,,,,paci_4265,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,1498.447807,,,,,,,,,,,,
11,-138.8059701,59.85,1451.872096,2011,2011,,,,2011-05-12 5:22,2011-05-12 5:22,2011-05-23 7:49,2011-05-23 7:49,11,-134.354067,58.5,-147.2727273,60.3,,143,,paci_4265,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,2628.407278,,,,,,,,,,,,
12,-163.48,67.11,1.193134975,2011,2011,1498.447807,1859.575727,5578.727181,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.48,67.11,-163.48,67.11,,,,paci_4265,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,1451.872096,,,,,,,,,,,,
110111,-163.49,67.1,456.2917841,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.49,67.1,-163.49,67.1,,,,paci_4266,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,1.193134975,,,,,,,,,,,,
2,-163.8947368,63,255.812672,2010,2010,,,,2010-07-19 10:31,2010-07-19 10:31,2010-07-22 8:55,2010-07-22 8:55,3,-161.6528926,61.65,-165.5064935,63.45,,,,paci_4266,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,456.2917841,,,,,,,,,,,,
5,-160.8311688,61.2,2585.546898,2010,2010,,,,2010-07-22 13:23,2010-07-22 13:23,2010-10-18 16:53,2010-10-18 16:53,88,-160.8311688,61.2,-161.0526316,61.65,,,,paci_4266,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,255.812672,,,,,,,,,,,,
6,-124.6153846,49.5,1140.027151,2010,2010,,,,2010-10-21 14:15,2010-10-21 14:15,2010-10-24 14:30,2010-10-24 14:30,3,-123.4285714,49.5,-124.6153846,52.2,,,,paci_4266,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,2585.546898,,,,,,,,,,,,
12,-121.8938553,39.43125,261.8100452,2010,2011,,,,2010-10-26 1:45,2010-10-26 1:45,2011-04-02 13:34,2011-04-02 13:34,158,-121.8434682,39.15,-122.0845159,39.65625,,,,paci_4266,,paci,cakr,10,TRUE,TRUE,NA,breed,year,,,,,,,,1140.027151,,T,,,,T,,,,,,
16,-120.1973684,41.4,507.935026,2011,2011,,,,2011-04-03 2:51,2011-04-03 2:51,2011-04-24 3:39,2011-04-24 3:39,21,-119.7972973,40.5,-120.9933775,42.75,114,,,paci_4266,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,261.8100452,,T,,,,,T,,,,,
17,-121.2834225,45.9,2106.989295,2011,2011,,,,2011-04-24 12:35,2011-04-24 12:35,2011-05-05 12:41,2011-05-05 12:41,11,-120.8617594,45.45,-121.5328467,46.35,,,,paci_4266,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,507.935026,,,,,,,,,,,,
18,-140.5347594,61.2,808.7193167,2011,2011,,,,2011-05-08 6:45,2011-05-08 6:45,2011-05-10 6:59,2011-05-10 6:59,2,-138.3157895,59.85,-148.1818182,61.65,,,,paci_4266,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,2106.989295,,,,,,,,,,,,
19,-154.7911548,59.4,525.9466418,2011,2011,,,,2011-05-10 13:24,2011-05-10 13:24,2011-05-14 8:10,2011-05-14 8:10,4,-153.1343284,58.5,-157.7723971,60.3,,,,paci_4266,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,808.7193167,,,,,,,,,,,,
20,-163.887468,60.75,706.3512674,2011,2011,,,,2011-05-14 13:41,2011-05-14 13:41,2011-05-19 9:10,2011-05-19 9:10,5,-162,60.3,-165.5064935,61.2,,139,,paci_4266,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,525.9466418,,,,,,,,,,,,
21,-163.49,67.1,2.574740277,2011,2011,706.3512674,931.1883094,4655.941547,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.49,67.1,-163.49,67.1,,,,paci_4266,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,706.3512674,,,,,,,,,,,,
1111,-163.46,67.12,423.6072589,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.46,67.12,-163.46,67.12,,,,paci_4273,,paci,cakr,6,TRUE,FALSE,breed,breed,year,,,,,,,,2.574740277,,,,,,,,,,,,
3,-154.6153846,65.7,657.0842753,2010,2010,,,,2010-07-30 13:56,2010-07-30 13:56,2010-08-02 8:10,2010-08-02 8:10,3,-149.6842105,62.1,-159.6226415,66.6,,,,paci_4273,,paci,cakr,7,TRUE,FALSE,NA,breed,year,,,,,,,,423.6072589,,,,,,,,,,,,
5,-164.3553116,61.65,324.2315801,2010,2010,,,,2010-08-02 14:01,2010-08-02 14:01,2010-08-27 6:43,2010-08-27 6:43,25,-163.2706958,61.425,-164.860077,62.1,,,,paci_4273,,paci,cakr,8,TRUE,FALSE,NA,breed,year,,,,,,,,657.0842753,,,,,,,,,,,,
6,-162.1307506,58.95,3580.778974,2010,2010,,,,2010-08-28 15:28,2010-08-28 15:28,2010-10-05 4:32,2010-10-05 4:32,38,-162.1307506,58.95,-162.1307506,58.95,,,,paci_4273,,paci,cakr,8,TRUE,FALSE,NA,breed,year,,,,,,,,324.2315801,,,,,,,,,,,,
7,-114.573913,44.1,400.3017359,2010,2010,,,,2010-10-11 1:32,2010-10-11 1:32,2010-10-13 1:27,2010-10-13 1:27,2,-114.573913,44.1,-115.5,50.4,,,,paci_4273,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,3580.778974,,,,,,,,,,,,
8,-114.573913,40.5,550.4899412,2010,2010,,,,2010-10-13 13:24,2010-10-13 13:24,2010-10-15 13:22,2010-10-15 13:22,2,-114.4700461,37.8,-114.8684211,44.1,,,,paci_4273,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,400.3017359,,,,,,,,,,,,
9,-114.4700461,35.55,579.5669094,2010,2010,,,,2010-10-16 1:25,2010-10-16 1:25,2010-10-29 1:23,2010-10-29 1:23,13,-114.4700461,35.55,-114.4700461,35.55,,,,paci_4273,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,550.4899412,,,,,,,,,,,,
12,-113.728895,30.375,325.2504429,2010,2010,,,,2010-10-30 1:14,2010-10-30 1:14,2010-12-15 14:02,2010-12-15 14:02,47,-113.6145465,29.5875,-113.9700806,30.4875,,,,paci_4273,,paci,cakr,10,TRUE,FALSE,NA,breed,year,,,,,,,,579.5669094,,T,,,,T,,,,,,
19,-113.7098465,27.45,1224.326605,2010,2011,,,,2010-12-16 1:08,2010-12-16 1:08,2011-04-25 12:55,2011-04-25 12:55,130,-113.3992547,27.1125,-113.9471319,27.7875,116,,,paci_4273,,paci,cakr,12,FALSE,TRUE,NA,breed,year,,,,,,,,325.2504429,,T,,,,,T,,,,,
20,-119.4339623,37.35,301.8267694,2011,2011,,,,2011-04-26 12:46,2011-04-26 12:46,2011-04-30 3:14,2011-04-30 3:14,4,-118.089172,36.45,-120.1898734,37.8,,,,paci_4273,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,1224.326605,,,,,,,,,,,,
21,-122.6751592,38.25,800.8129549,2011,2011,,,,2011-04-30 12:51,2011-04-30 12:51,2011-05-08 12:36,2011-05-08 12:36,8,-121.5584416,37.8,-123.1578947,39.15,,,,paci_4273,,paci,cakr,4,FALSE,TRUE,NA,breed,year,,,,,,,,301.8267694,,,,,,,,,,,,
22,-122.4535316,45.45,1724.744797,2011,2011,,,,2011-05-09 3:46,2011-05-09 3:46,2011-05-13 12:17,2011-05-13 12:17,4,-122.1201413,45,-123.3149171,45.9,,,,paci_4273,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,800.8129549,,,,,,,,,,,,
23,-135.1089588,58.95,1114.394623,2011,2011,,,,2011-05-16 6:46,2011-05-16 6:46,2011-05-18 6:25,2011-05-18 6:25,2,-135.1089588,58.95,-136.2162162,59.4,,,,paci_4273,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,1724.744797,,,,,,,,,,,,
24,-154.7911548,59.85,913.8641041,2011,2011,,,,2011-05-18 12:17,2011-05-18 12:17,2011-05-24 9:10,2011-05-24 9:10,6,-153.6363636,59.4,-156.3636364,60.3,,144,,paci_4273,,paci,cakr,5,FALSE,TRUE,NA,breed,year,,,,,,,,1114.394623,,,,,,,,,,,,
25,-163.46,67.12,0,2011,2011,1014.129364,1013.328309,6079.969853,2011-06-01 1:01,2010-06-01 1:01,2011-06-01 1:02,2010-06-01 1:02,0,-163.46,67.12,-163.46,67.12,,,,paci_4273,,paci,cakr,6,FALSE,TRUE,breed,breed,year,,,,,,,,913.8641041,,,,,,,,,,,,
111,-163.46,67.12,808.6519719,2010,2010,,,,2010-06-01 1:01,2010-06-01 1:01,2010-06-01 1:02,2010-06-01 1:02,0,-163.46,67.12,-163.46,67.12,,,,paci_4274,,paci,cakr,6,TRUE,FALSE,breed,breed,multiyear,,,,,,,,0,,,,,,,,,,,,
